ID,item,item_id,sequence,n_DD_event,dd_event_sequence,source,target,n_DD_event_new,dd_event_sequence_new,source_new,target_new,clnddseq,clnddseq_len,Condition,D_D_TotalTimeSpent,TotalTimeSpentonItem,ItemResponse,ItemFinalScore,n_Condition,single_Condition,source1,source2,source3,source4,source5,target1,target2,target3,target4,target5,source_ascending,source_descending,target_ascending,target_descending,nunique_target,nunique_source,source_focus,target_focus,source_partial_ascending,source_partial_descending,source_partial_focus,target_partial_ascending,target_partial_descending,target_partial_focus,strategy,ItemFinalScoreBinary,new_strategy,pretest_final_score_total
AH00EJ6PK1H3A,1,1d,start_s3;s3_t1;start_s1;s1_t2;start_s1;s1_t3;start_s3;s3_t4;start_s2;s2_t5,5,source3_to_target1;source1_to_target2;source1_to_target3;source3_to_target4;source2_to_target5,source3;source1;source1;source3;source2,target1;target2;target3;target4;target5,5,s3_t1;s1_t2;s1_t3;s3_t4;s2_t5,s3;s1;s1;s3;s2,t1;t2;t3;t4;t5,s3_t1;s1_t2;s1_t3;s3_t4;s2_t5,5,4,49.15663,30.52628,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source2"",""clone"":4}]}",2,1,1,3,1,1,3,2,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,8
AH00EJ6PK1H3A,10,10d,start_s3;s3_t1;start_s1;s1_t2;start_s2;return_s2;start_s3;s3_t3;start_s1;return_s1;start_s2;s2_t4;start_s3;s3_t5,5,source3_to_target1;source1_to_target2;source3_to_target3;source2_to_target4;source3_to_target5,source3;source1;source3;source2;source3,target1;target2;target3;target4;target5,5,s3_t1;s1_t2;s3_t3;s2_t4;s3_t5,s3;s1;s3;s2;s3,t1;t2;t3;t4;t5,s3_t1;s1_t2;s3_t3;s2_t4;s3_t5,5,4,49.15663,49.15663,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":2}]}",1,1,1,3,1,3,2,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,8
AH00EJ6PK1H3A,2,2d,start_s2;s2_t2;start_s2;s2_t3;start_s3;s3_t1;start_s3;s3_t5;start_s3;s3_t4;start_s1;start_s3;return_s3;start_s1;s1_t5,6,source2_to_target2;source2_to_target3;source3_to_target1;source3_to_target5;source3_to_target4;source1_to_target5,source2;source2;source3;source3;source3;source1,target2;target3;target1;target5;target4;target5,6,s2_t2;s2_t3;s3_t1;s3_t5;s3_t4;s1_t5,s2;s2;s3;s3;s3;s1,t2;t3;t1;t5;t4;t5,s2_t2;s2_t3;s3_t1;s3_t5;s3_t4,5,4,49.15663,99.90672,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source2"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":2}],""target5"":[{""id"":""source1"",""clone"":4}]}",0,1,1,2,2,3,3,3,2,3,1,5,4,TRUE,FALSE,FALSE,FALSE,5,2,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,8
AH00EJ6PK1H3A,6,6d,start_s3;s3_t1;start_s3;s3_t2;start_s1;s1_t3;start_s2;s2_t4;start_s1;s1_t5,5,source3_to_target1;source3_to_target2;source1_to_target3;source2_to_target4;source1_to_target5,source3;source3;source1;source2;source1,target1;target2;target3;target4;target5,5,s3_t1;s3_t2;s1_t3;s2_t4;s1_t5,s3;s3;s1;s2;s1,t1;t2;t3;t4;t5,s3_t1;s3_t2;s1_t3;s2_t4;s1_t5,5,4,49.15663,17.91367,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,3,3,1,2,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,8
AH00EJ6PK1H3A,7,7d,start_s1;s1_t1;start_s3;s3_t3;start_s3;move_s3_from_t3_t2;start_s1;s1_t3;start_s2;s2_t4;start_s3;s3_t5,5,source1_to_target1;source3_to_target3;source1_to_target3;source2_to_target4;source3_to_target5,source1;source3;source1;source2;source3,target1;target3;target3;target4;target5,6,s1_t1;s3_t3;s3_t2;s1_t3;s2_t4;s3_t5,s1;s3;s3;s1;s2;s3,t1;t3;t2;t3;t4;t5,s1_t1;s3_t3;s3_t2;s2_t4;s3_t5,5,4,49.15663,22.46383,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,1,3,3,2,3,1,3,2,4,5,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,8
AH00EJ6PK1H3A,8,8d,start_s2;s2_t1;start_s3;s3_t2;start_s1;s1_t3;start_s3;s3_t4;start_s1;s1_t5,5,source2_to_target1;source3_to_target2;source1_to_target3;source3_to_target4;source1_to_target5,source2;source3;source1;source3;source1,target1;target2;target3;target4;target5,5,s2_t1;s3_t2;s1_t3;s3_t4;s1_t5,s2;s3;s1;s3;s1,t1;t2;t3;t4;t5,s2_t1;s3_t2;s1_t3;s3_t4;s1_t5,5,4,49.15663,32.07267,"{""target1"":[{""id"":""source2"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,2,3,1,3,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,8
AH00EJ6PK1H3A,9,9d,start_s2;s2_t1;start_s2;s2_t2;start_s1;s1_t3;start_s1;s1_t4;start_s3;s3_t5,5,source2_to_target1;source2_to_target2;source1_to_target3;source1_to_target4;source3_to_target5,source2;source2;source1;source1;source3,target1;target2;target3;target4;target5,5,s2_t1;s2_t2;s1_t3;s1_t4;s3_t5,s2;s2;s1;s1;s3,t1;t2;t3;t4;t5,s2_t1;s2_t2;s1_t3;s1_t4;s3_t5,5,4,49.15663,17.88023,"{""target1"":[{""id"":""source2"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":3}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source1"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":4}]}",1,1,1,2,2,1,1,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,8
AH4MHB0B0PJMU,6,6d,start_s3;s3_t1;start_s3;s3_t2;start_s1;s1_t3;start_s2;s2_t4;start_s1;s1_t5,5,source3_to_target1;source3_to_target2;source1_to_target3;source2_to_target4;source1_to_target5,source3;source3;source1;source2;source1,target1;target2;target3;target4;target5,5,s3_t1;s3_t2;s1_t3;s2_t4;s1_t5,s3;s3;s1;s2;s1,t1;t2;t3;t4;t5,s3_t1;s3_t2;s1_t3;s2_t4;s1_t5,5,4,56.87093,36.45026,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,3,3,1,2,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
AH4MHB0B0PJMU,7,7d,start_s1;s1_t1;start_s3;s3_t2;start_s1;s1_t3;start_s2;s2_t4;start_s3;s3_t5,5,source1_to_target1;source3_to_target2;source1_to_target3;source2_to_target4;source3_to_target5,source1;source3;source1;source2;source3,target1;target2;target3;target4;target5,5,s1_t1;s3_t2;s1_t3;s2_t4;s3_t5,s1;s3;s1;s2;s3,t1;t2;t3;t4;t5,s1_t1;s3_t2;s1_t3;s2_t4;s3_t5,5,4,56.87093,15.1468,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,1,3,1,2,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
AH4MHB0B0PJMU,8,8d,start_s2;return_s2;start_s2;s2_t2;start_s2;return_s2;start_s2;s2_t1;start_s3;s3_t3;start_s3;move_s3_from_t3_t2;start_s1;s1_t3;start_s3;s3_t4;start_s1;s1_t5,6,source2_to_target2;source2_to_target1;source3_to_target3;source1_to_target3;source3_to_target4;source1_to_target5,source2;source2;source3;source1;source3;source1,target2;target1;target3;target3;target4;target5,7,s2_t2;s2_t1;s3_t3;s3_t2;s1_t3;s3_t4;s1_t5,s2;s2;s3;s3;s1;s3;s1,t2;t1;t3;t2;t3;t4;t5,s2_t2;s2_t1;s3_t3;s3_t4;s1_t5,5,4,56.87093,43.30709,"{""target1"":[{""id"":""source2"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,2,2,3,3,1,2,1,3,4,5,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,6
AH4MHB0B0PJMU,9,9d,start_s3;s3_t1;start_s2;s2_t2;start_s1;s1_t3;start_s1;s1_t4;start_s3;s3_t5,5,source3_to_target1;source2_to_target2;source1_to_target3;source1_to_target4;source3_to_target5,source3;source2;source1;source1;source3,target1;target2;target3;target4;target5,5,s3_t1;s2_t2;s1_t3;s1_t4;s3_t5,s3;s2;s1;s1;s3,t1;t2;t3;t4;t5,s3_t1;s2_t2;s1_t3;s1_t4;s3_t5,5,4,56.87093,16.84134,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source1"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,3,2,1,1,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
AH4MHB0B0PJMU,1,1d,start_s3;s3_t1;start_s1;s1_t2;start_s1;s1_t3;start_s3;s3_t4;start_s2;s2_t5,5,source3_to_target1;source1_to_target2;source1_to_target3;source3_to_target4;source2_to_target5,source3;source1;source1;source3;source2,target1;target2;target3;target4;target5,5,s3_t1;s1_t2;s1_t3;s3_t4;s2_t5,s3;s1;s1;s3;s2,t1;t2;t3;t4;t5,s3_t1;s1_t2;s1_t3;s3_t4;s2_t5,5,4,56.87093,50.76821,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source2"",""clone"":4}]}",2,1,1,3,1,1,3,2,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
AH4MHB0B0PJMU,10,10d,start_s3;return_s3;start_s3;s3_t2;start_s3;move_s3_from_t2_t1;start_s2;s2_t2;start_s3;s3_t3;start_s2;s2_t4;start_s1;s1_t5,5,source3_to_target2;source2_to_target2;source3_to_target3;source2_to_target4;source1_to_target5,source3;source2;source3;source2;source1,target2;target2;target3;target4;target5,6,s3_t2;s3_t1;s2_t2;s3_t3;s2_t4;s1_t5,s3;s3;s2;s3;s2;s1,t2;t1;t2;t3;t4;t5,s3_t2;s3_t1;s3_t3;s2_t4;s1_t5,5,4,56.87093,56.87093,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":4}]}",1,1,1,3,3,3,2,1,2,1,3,4,5,FALSE,TRUE,FALSE,FALSE,5,3,1,0,FALSE,FALSE,0,TRUE,FALSE,1,Source Focus,0,Source Focus,6
AH4MHB0B0PJMU,2,2d,start_s2;s2_t5;start_s3;s3_t4;start_s1;s1_t3;start_s3;s3_t2;start_s1;s1_t1,5,source2_to_target5;source3_to_target4;source1_to_target3;source3_to_target2;source1_to_target1,source2;source3;source1;source3;source1,target5;target4;target3;target2;target1,5,s2_t5;s3_t4;s1_t3;s3_t2;s1_t1,s2;s3;s1;s3;s1,t5;t4;t3;t2;t1,s2_t5;s3_t4;s1_t3;s3_t2;s1_t1,5,4,56.87093,75.38328,"{""target1"":[{""id"":""source1"",""clone"":3}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":4}],""target5"":[{""id"":""source2"",""clone"":4}]}",0,1,1,2,3,1,3,1,5,4,3,2,1,FALSE,FALSE,FALSE,TRUE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,6
AH4MHB0B0PJMU,3,3d,start_s3;s3_t2;start_s3;move_s3_from_t2_t1;start_s1;s1_t2;start_s3;s3_t3;start_s2;s2_t4;start_s1;s1_t5,5,source3_to_target2;source1_to_target2;source3_to_target3;source2_to_target4;source1_to_target5,source3;source1;source3;source2;source1,target2;target2;target3;target4;target5,6,s3_t2;s3_t1;s1_t2;s3_t3;s2_t4;s1_t5,s3;s3;s1;s3;s2;s1,t2;t1;t2;t3;t4;t5,s3_t2;s3_t1;s3_t3;s2_t4;s1_t5,5,4,56.87093,77.09724,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",1,1,1,3,3,3,2,1,2,1,3,4,5,FALSE,TRUE,FALSE,FALSE,5,3,1,0,FALSE,FALSE,0,TRUE,FALSE,1,Source Focus,0,Source Focus,6
AH4MHB0B0PJMU,4,4d,start_s3;s3_t1;start_s3;s3_t2;start_s2;s2_t3;start_s3;s3_t4;start_s3;s3_t5,5,source3_to_target1;source3_to_target2;source2_to_target3;source3_to_target4;source3_to_target5,source3;source3;source2;source3;source3,target1;target2;target3;target4;target5,5,s3_t1;s3_t2;s2_t3;s3_t4;s3_t5,s3;s3;s2;s3;s3,t1;t2;t3;t4;t5,s3_t1;s3_t2;s2_t3;s3_t4;s3_t5,5,4,56.87093,34.91739,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source2"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":2}],""target5"":[{""id"":""source3"",""clone"":1}]}",1,1,1,3,3,2,3,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,2,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,6
AH4MHB0B0PJMU,5,5d,start_s1;s1_t1;start_s3;s3_t2;start_s2;s2_t3;start_s3;s3_t4;start_s1;s1_t5,5,source1_to_target1;source3_to_target2;source2_to_target3;source3_to_target4;source1_to_target5,source1;source3;source2;source3;source1,target1;target2;target3;target4;target5,5,s1_t1;s3_t2;s2_t3;s3_t4;s1_t5,s1;s3;s2;s3;s1,t1;t2;t3;t4;t5,s1_t1;s3_t2;s2_t3;s3_t4;s1_t5,5,4,56.87093,115.2977,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source2"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,1,3,2,3,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
AH4QNMYBTB3PG,10,10e,start_s2;s2_t2;start_s5;s5_t1;start_s1;s1_t3;start_s3;s3_t3;start_s4;return_s4;start_s4;s4_t3,5,source2_to_target2;source5_to_target1;source1_to_target3;source3_to_target3;source4_to_target3,source2;source5;source1;source3;source4,target2;target1;target3;target3;target3,5,s2_t2;s5_t1;s1_t3;s3_t3;s4_t3,s2;s5;s1;s3;s4,t2;t1;t3;t3;t3,s2_t2;s5_t1;s1_t3;s3_t3;s4_t3,5,5,438.61626,83.3323,"{""target1"":[{""id"":""source5"",""sub"":""1""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""},{""id"":""source4"",""sub"":""3""}]}",1,1,1,2,5,1,3,4,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,4
AH4QNMYBTB3PG,2,2e,start_s3;s3_t1;start_s4;s4_t1;start_s5;s5_t2;start_s2;s2_t3;start_s1;s1_t3,5,source3_to_target1;source4_to_target1;source5_to_target2;source2_to_target3;source1_to_target3,source3;source4;source5;source2;source1,target1;target1;target2;target3;target3,5,s3_t1;s4_t1;s5_t2;s2_t3;s1_t3,s3;s4;s5;s2;s1,t1;t1;t2;t3;t3,s3_t1;s4_t1;s5_t2;s2_t3;s1_t3,5,5,438.61626,45.72511,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",1,1,1,3,4,5,2,1,1,1,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,FALSE,TRUE,1,FALSE,FALSE,0,Target Focus,0,Target Focus,4
AH4QNMYBTB3PG,3,3e,start_s5;s5_t3;start_s4;s4_t2;start_s3;return_s3;start_s3;s3_t2;start_s2;s2_t1;start_s1;s1_t1,5,source5_to_target3;source4_to_target2;source3_to_target2;source2_to_target1;source1_to_target1,source5;source4;source3;source2;source1,target3;target2;target2;target1;target1,5,s5_t3;s4_t2;s3_t2;s2_t1;s1_t1,s5;s4;s3;s2;s1,t3;t2;t2;t1;t1,s5_t3;s4_t2;s3_t2;s2_t1;s1_t1,5,5,438.61626,122.2787,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target3"":[{""id"":""source5"",""sub"":""1""}]}",1,1,1,5,4,3,2,1,3,2,2,1,1,FALSE,TRUE,FALSE,TRUE,3,5,1,1,FALSE,FALSE,0,FALSE,FALSE,0,Source and Target Focus,0,Other,4
AH4QNMYBTB3PG,1,1e,start_s1;s1_t3;start_s2;s2_t1;start_s5;s5_t2;start_s4;s4_t3;start_s3;s3_t1,5,source1_to_target3;source2_to_target1;source5_to_target2;source4_to_target3;source3_to_target1,source1;source2;source5;source4;source3,target3;target1;target2;target3;target1,5,s1_t3;s2_t1;s5_t2;s4_t3;s3_t1,s1;s2;s5;s4;s3,t3;t1;t2;t3;t1,s1_t3;s2_t1;s5_t2;s4_t3;s3_t1,5,5,438.61626,19.02613,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,5,4,3,3,1,2,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,4
AH4QNMYBTB3PG,5,5e,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t2;start_s5;s5_t1;start_s4;s4_t3,5,source1_to_target1;source2_to_target3;source3_to_target2;source5_to_target1;source4_to_target3,source1;source2;source3;source5;source4,target1;target3;target2;target1;target3,5,s1_t1;s2_t3;s3_t2;s5_t1;s4_t3,s1;s2;s3;s5;s4,t1;t3;t2;t1;t3,s1_t1;s2_t3;s3_t2;s5_t1;s4_t3,5,5,438.61626,44.11002,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,3,5,4,1,3,2,1,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,4
AH4QNMYBTB3PG,6,6e,start_s3;s3_t1;start_s4;s4_t2;start_s5;s5_t1;start_s2;s2_t3;start_s1;s1_t3,5,source3_to_target1;source4_to_target2;source5_to_target1;source2_to_target3;source1_to_target3,source3;source4;source5;source2;source1,target1;target2;target1;target3;target3,5,s3_t1;s4_t2;s5_t1;s2_t3;s1_t3,s3;s4;s5;s2;s1,t1;t2;t1;t3;t3,s3_t1;s4_t2;s5_t1;s2_t3;s1_t3,5,5,438.61626,12.5207,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",2,1,1,3,4,5,2,1,1,2,1,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,TRUE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,4
AH4QNMYBTB3PG,7,7e,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t1;start_s4;s4_t2;start_s5;s5_t3,5,source1_to_target1;source2_to_target3;source3_to_target1;source4_to_target2;source5_to_target3,source1;source2;source3;source4;source5,target1;target3;target1;target2;target3,5,s1_t1;s2_t3;s3_t1;s4_t2;s5_t3,s1;s2;s3;s4;s5,t1;t3;t1;t2;t3,s1_t1;s2_t3;s3_t1;s4_t2;s5_t3,5,5,438.61626,16.21533,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,1,3,1,2,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,4
AH4QNMYBTB3PG,4,4e,start_s2;s2_t3;start_s3;s3_t2;start_s4;s4_t3;start_s1;s1_t3;start_s5;s5_t3,5,source2_to_target3;source3_to_target2;source4_to_target3;source1_to_target3;source5_to_target3,source2;source3;source4;source1;source5,target3;target2;target3;target3;target3,5,s2_t3;s3_t2;s4_t3;s1_t3;s5_t3,s2;s3;s4;s1;s5,t3;t2;t3;t3;t3,s2_t3;s3_t2;s4_t3;s1_t3;s5_t3,5,5,438.61626,25.74716,"{""target1"":[],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""},{""id"":""source1"",""sub"":""3""},{""id"":""source5"",""sub"":""4""}]}",1,1,1,2,3,4,1,5,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE,2,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,4
AH4QNMYBTB3PG,9,9e,start_s1;s1_t3;start_s5;s5_t3;start_s3;s3_t1;start_s2;s2_t2;start_s4;s4_t1,5,source1_to_target3;source5_to_target3;source3_to_target1;source2_to_target2;source4_to_target1,source1;source5;source3;source2;source4,target3;target3;target1;target2;target1,5,s1_t3;s5_t3;s3_t1;s2_t2;s4_t1,s1;s5;s3;s2;s4,t3;t3;t1;t2;t1,s1_t3;s5_t3;s3_t1;s2_t2;s4_t1,5,5,438.61626,46.82107,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,5,3,2,4,3,3,1,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,4
AH4QNMYBTB3PG,8,8e,start_s1;s1_t2;start_s2;s2_t3;start_s4;s4_t3;start_s5;s5_t1;start_s3;s3_t1,5,source1_to_target2;source2_to_target3;source4_to_target3;source5_to_target1;source3_to_target1,source1;source2;source4;source5;source3,target2;target3;target3;target1;target1,5,s1_t2;s2_t3;s4_t3;s5_t1;s3_t1,s1;s2;s4;s5;s3,t2;t3;t3;t1;t1,s1_t2;s2_t3;s4_t3;s5_t1;s3_t1,5,5,438.61626,22.83974,"{""target1"":[{""id"":""source5"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,4,5,3,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,4
AH56J7I291XL7,10,10d,start_s3;s3_t2;start_s3;move_s3_from_t2_t1;start_s1;s1_t2;start_s3;s3_t3;start_s3;s3_t4;start_s1;start_s1;s1_t5,5,source3_to_target2;source1_to_target2;source3_to_target3;source3_to_target4;source1_to_target5,source3;source1;source3;source3;source1,target2;target2;target3;target4;target5,6,s3_t2;s3_t1;s1_t2;s3_t3;s3_t4;s1_t5,s3;s3;s1;s3;s3;s1,t2;t1;t2;t3;t4;t5,s3_t2;s3_t1;s3_t3;s3_t4;s1_t5,5,4,43.49791,43.49791,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":2}],""target5"":[{""id"":""source1"",""clone"":3}]}",1,1,1,3,3,3,3,1,2,1,3,4,5,FALSE,TRUE,FALSE,FALSE,5,2,1,0,FALSE,FALSE,0,TRUE,FALSE,1,Source Focus,0,Source Focus,6
